,MMAF_CODE,MMSI,COLCT_DT,REG_ANS,COMM_TYPE,LATITUDE,LONGITUDE,INSTALL_DT,LANTERN_STATUS,RACON_STATUS,BATTERY_STATUS,CHARGER_STATUS,SOLAR_STATUS,DATALOGGER_STATUS,SPARE_STATUS,MAIN_VOLT_STATUS,SUB_VOLT_STATUS,SOLAR_VOLT_STATUS,WIND_VOLT_STATUS,WAVE_VOLT_STATUS,CHARGER_VOLT_STATUS,BATTERY_VOLT_STATUS,SPARE_VOLT_STATUS,AIS_CURR_STATUS,LANTERN_CURR_STATUS,DATALOGGER_CURR_STATUS,SPARE_CURR_STATUS,WIND_SPEED_STATUS,WIND_DIRECT_STATUS,AIR_TEMPER_STATUS,HUMIDITY_STATUS,DEW_POINT_STATUS,AIR_PRESSURE_STATUS,HORIZON_VISIBL_STATUS,WATER_LEVEL_STATUS,CURRENT1_STATUS,CURRENT2_STATUS,CURRENT3_STATUS,WAVE_HEIGHT_STATUS,WAVE_DRC_STATUS,SWELL_HEIGHT_STATUS,SWELL_DRC_STATUS,WATER_TEMPER_STATUS,PRECIPI_TYPE_STATUS,SALINITY_STATUS,ICE_STATUS,HEAT_PROSTR_STATUS,HELIOGRAPH_STATUS,OXYGEN_STATUS,OXYGEN_SATUR_STATUS,PH_STATUS,CHLOROPHYLL_STATUS,MUDDINESS_STATUS,PRECIPI_STATUS,CHARGER_CURR_STATUS,DISCHARGER_CURR_STATUS,VTS_ID,BASESTATION_ID,REGIST_USER_NO,REGIST_DT,UPDT_USER_NO,UPDT_DT
2728702,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2728972,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2728964,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2728948,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2728940,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2728938,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2731732,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2731728,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2731536,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2731530,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2704583,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2704561,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2704556,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2704548,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2704363,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2698502,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2698499,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2698311,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2698302,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2698299,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2704788,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2704780,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2704779,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2704593,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2704588,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2698729,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2698545,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2698538,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2698535,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2698516,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2705002,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2704997,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2704802,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2704800,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2689349,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2689341,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2689174,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2689157,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2689149,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2705231,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2705210,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2705035,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2705030,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2705010,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2701704,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2701700,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2705254,110,994403586,2.01801E+13,,,37.05815,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2705247,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2705244,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2691743,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2691742,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2691721,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2691714,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2705061,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2701738,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2701734,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2701715,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2691956,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2691947,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2691933,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2691923,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2691921,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2725732,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2725727,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2725704,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2725699,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2725965,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2725945,110,994403586,2.01801E+13,,,37.05816667,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2725941,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2725933,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2725748,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2726180,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2726156,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2726150,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2726147,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2726383,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2726376,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2726370,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2726191,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2726185,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2685725,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2685537,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2685528,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2685503,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2692172,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2692166,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2692145,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2692138,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2691968,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2692386,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2692379,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2692372,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2692188,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2692178,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2731972,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2731947,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2731944,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2731939,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2731750,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2732189,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2732181,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2731994,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2731988,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2731985,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2683688,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2683687,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2683665,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2683658,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2726019,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2725996,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2725989,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2725981,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2725795,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2680392,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2680384,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2680370,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2680359,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2680356,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2689389,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2689384,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2689362,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2689356,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
